0,Fri Nov 26 12:52:36 EST 2021,true,tasks\BasicExpressionOverride.java,expectedTypes,[@StringFormattingSExpression, @LTEEvaluator, @GTEEvaluator+@GTEvaluator+@LTEEvaluator+@LTEvaluator, @GTEEvaluator, @NotEvaluator, @ListEvaluator, @AndEvaluator, @LTEvaluator, @LoadEvaluator, @GTEvaluator, @Main, @CustomOperationRegisterer, @CondEvaluator, @EvalEvaluator, @QuoteEvaluator, @OrEvaluator]
0,Fri Nov 26 12:52:37 EST 2021,true,tasks\BasicExpressionOverride.java,nameInDictionary,tasks.BasicExpressionOverride,tasks
0,Fri Nov 26 12:52:37 EST 2021,true,tasks\BasicExpressionOverride.java,nameInDictionary,tasks.BasicExpressionOverride,basic
0,Fri Nov 26 12:52:37 EST 2021,true,tasks\BasicExpressionOverride.java,nameInDictionary,tasks.BasicExpressionOverride,expression
0,Fri Nov 26 12:52:37 EST 2021,true,tasks\BasicExpressionOverride.java,nameInDictionary,tasks.BasicExpressionOverride,override
0,Fri Nov 26 12:52:37 EST 2021,true,tasks\BasicExpressionOverride.java,nameInDictionary,value,value
0,Fri Nov 26 12:52:37 EST 2021,true,tasks\BasicExpressionOverride.java,expectedMethodCall,toString:->String,Method:toStringAsListHelperPublic:->String,tasks.BasicExpressionOverride:[@StringFormattingSExpression]
0,Fri Nov 26 12:52:37 EST 2021,true,tasks\BasicExpressionOverride.java,expectedMethodCall,toStringAsListHelperPublic:->String,Method:toStringAsListHelperPublic:->String,tasks.BasicExpressionOverride:[@StringFormattingSExpression]
0,Fri Nov 26 12:52:37 EST 2021,true,tasks\BasicExpressionOverride.java,publicMethodsOverride,[]
0,Fri Nov 26 12:52:37 EST 2021,true,tasks\BasicExpressionOverride.java,expectedMethodCall,isList:->boolean,Method:toString:->String,tasks.BasicExpressionOverride:[@StringFormattingSExpression]
0,Fri Nov 26 12:52:37 EST 2021,true,tasks\BasicExpressionOverride.java,expectedMethodCall,toStringAsList:->String,Method:toString:->String,tasks.BasicExpressionOverride:[@StringFormattingSExpression]
0,Fri Nov 26 12:52:37 EST 2021,true,tasks\BasicExpressionOverride.java,expectedMethodCall,toStringAsSExpression:->String,Method:toString:->String,tasks.BasicExpressionOverride:[@StringFormattingSExpression]
0,Fri Nov 26 12:52:37 EST 2021,true,tasks\BasicExpressionOverride.java,missingSuperType,main.lisp.parser.terms.AbstractSExpression,@StringFormattingSExpression
0,Fri Nov 26 12:52:37 EST 2021,true,tasks\BasicExpressionOverride.java,expectedSuperType,main.lisp.parser.terms.BasicExpression,@StringFormattingSExpression
0,Fri Nov 26 12:52:37 EST 2021,true,tasks\BasicExpressionOverride.java,expectedSignature,isList:->boolean,tasks.BasicExpressionOverride:[@StringFormattingSExpression]
0,Fri Nov 26 12:52:37 EST 2021,true,tasks\BasicExpressionOverride.java,expectedSignature,toString:->String,tasks.BasicExpressionOverride:[@StringFormattingSExpression]
0,Fri Nov 26 12:52:37 EST 2021,true,tasks\BasicExpressionOverride.java,expectedSignature,toStringAsList:->String,tasks.BasicExpressionOverride:[@StringFormattingSExpression]
0,Fri Nov 26 12:52:37 EST 2021,true,tasks\BasicExpressionOverride.java,expectedSignature,toStringAsSExpression:->String,tasks.BasicExpressionOverride:[@StringFormattingSExpression]
0,Fri Nov 26 12:52:37 EST 2021,true,tasks\BasicExpressionOverride.java,expectedSignature,toStringAsSExpressionDeep:->String,tasks.BasicExpressionOverride:[@StringFormattingSExpression]
0,Fri Nov 26 12:52:37 EST 2021,true,tasks\BasicExpressionOverride.java,expectedSignature,toStringAsListHelperPublic:->String,tasks.BasicExpressionOverride:[@StringFormattingSExpression]
0,Fri Nov 26 12:52:37 EST 2021,true,tasks\BasicExpressionOverride.java,expectedMethodCall,toString:->String,Method:toStringAsSExpression:->String,tasks.BasicExpressionOverride:[@StringFormattingSExpression]
0,Fri Nov 26 12:52:37 EST 2021,true,tasks\BasicExpressionOverride.java,expectedMethodCall,toStringAsSExpressionDeep:->String,Method:toStringAsSExpressionDeep:->String,tasks.BasicExpressionOverride:[@StringFormattingSExpression]
0,Fri Nov 26 12:52:37 EST 2021,true,tasks\BasicExpressionOverride.java,missingInterface,main.lisp.parser.terms.SExpression,@StringFormattingSExpression
0,Fri Nov 26 12:52:37 EST 2021,true,tasks\BasicExpressionOverride.java,expectedMethodCall,toStringAsListHelperPublic:->String,Method:toStringAsList:->String,tasks.BasicExpressionOverride:[@StringFormattingSExpression]
0,Fri Nov 26 12:52:37 EST 2021,true,tasks\BasicExpressionOverride.java,expectedMethodCall,main.lisp.parser.terms.BasicExpression!getHead:->SExpression,Some method (toStringAsListHelperPublic:->String),tasks.BasicExpressionOverride:[@StringFormattingSExpression]
0,Fri Nov 26 12:52:37 EST 2021,true,tasks\BasicExpressionOverride.java,expectedMethodCall,main.lisp.parser.terms.BasicExpression!getTail:->SExpression,Some method (isList:->boolean),tasks.BasicExpressionOverride:[@StringFormattingSExpression]
0,Fri Nov 26 12:52:37 EST 2021,true,tasks\BasicExpressionOverride.java,expectedMethodCall,isList:->boolean,Some method (isList:->boolean),tasks.BasicExpressionOverride:[@StringFormattingSExpression]
0,Fri Nov 26 12:52:37 EST 2021,true,tasks\BasicExpressionOverride.java,expectedMethodCall,toString:->String,Some method (toStringAsListHelperPublic:->String),tasks.BasicExpressionOverride:[@StringFormattingSExpression]
0,Fri Nov 26 12:52:37 EST 2021,true,tasks\BasicExpressionOverride.java,expectedMethodCall,toStringAsList:->String,Some method (toString:->String),tasks.BasicExpressionOverride:[@StringFormattingSExpression]
0,Fri Nov 26 12:52:37 EST 2021,true,tasks\BasicExpressionOverride.java,expectedMethodCall,toStringAsSExpression:->String,Some method (toString:->String),tasks.BasicExpressionOverride:[@StringFormattingSExpression]
0,Fri Nov 26 12:52:37 EST 2021,true,tasks\BasicExpressionOverride.java,expectedMethodCall,toStringAsSExpressionDeep:->String,Some method (toStringAsSExpressionDeep:->String),tasks.BasicExpressionOverride:[@StringFormattingSExpression]
0,Fri Nov 26 12:52:37 EST 2021,true,tasks\BasicExpressionOverride.java,expectedMethodCall,toStringAsListHelperPublic:->String,Some method (toStringAsListHelperPublic:->String),tasks.BasicExpressionOverride:[@StringFormattingSExpression]
0,Fri Nov 26 12:52:37 EST 2021,true,tasks\LessThanEqualsEvaluator.java,nameInDictionary,tasks.LessThanEqualsEvaluator,tasks
0,Fri Nov 26 12:52:37 EST 2021,true,tasks\LessThanEqualsEvaluator.java,nameInDictionary,tasks.LessThanEqualsEvaluator,less
0,Fri Nov 26 12:52:37 EST 2021,true,tasks\LessThanEqualsEvaluator.java,nameInDictionary,tasks.LessThanEqualsEvaluator,than
0,Fri Nov 26 12:52:37 EST 2021,true,tasks\LessThanEqualsEvaluator.java,nameInDictionary,tasks.LessThanEqualsEvaluator,equals
0,Fri Nov 26 12:52:37 EST 2021,true,tasks\LessThanEqualsEvaluator.java,nameInDictionary,firstEvaled,first
0,Fri Nov 26 12:52:37 EST 2021,true,tasks\LessThanEqualsEvaluator.java,nameInDictionary,secondEvaled,second
0,Fri Nov 26 12:52:37 EST 2021,true,tasks\LessThanEqualsEvaluator.java,nameInDictionary,firstInt,first
0,Fri Nov 26 12:52:37 EST 2021,true,tasks\LessThanEqualsEvaluator.java,nameInDictionary,firstInt,int
0,Fri Nov 26 12:52:37 EST 2021,true,tasks\LessThanEqualsEvaluator.java,nameInDictionary,secondInt,second
0,Fri Nov 26 12:52:37 EST 2021,true,tasks\LessThanEqualsEvaluator.java,nameInDictionary,secondInt,int
0,Fri Nov 26 12:52:37 EST 2021,true,tasks\LessThanEqualsEvaluator.java,nameInDictionary,firstDec,first
0,Fri Nov 26 12:52:37 EST 2021,true,tasks\LessThanEqualsEvaluator.java,nameInDictionary,firstDec,dec
0,Fri Nov 26 12:52:37 EST 2021,true,tasks\LessThanEqualsEvaluator.java,nameInDictionary,secondDec,second
0,Fri Nov 26 12:52:37 EST 2021,true,tasks\LessThanEqualsEvaluator.java,nameInDictionary,secondDec,dec
0,Fri Nov 26 12:52:37 EST 2021,true,tasks\LessThanEqualsEvaluator.java,nameInDictionary,correctArgs,correct
0,Fri Nov 26 12:52:37 EST 2021,true,tasks\LessThanEqualsEvaluator.java,nameInDictionary,correctArgs,args
0,Fri Nov 26 12:52:37 EST 2021,true,tasks\LessThanEqualsEvaluator.java,nameInDictionary,initialValue,initial
0,Fri Nov 26 12:52:37 EST 2021,true,tasks\LessThanEqualsEvaluator.java,nameInDictionary,initialValue,value
0,Fri Nov 26 12:52:37 EST 2021,true,tasks\LessThanEqualsEvaluator.java,nameInDictionary,environment,environment
0,Fri Nov 26 12:52:37 EST 2021,true,tasks\LessThanEqualsEvaluator.java,nameNotInDictionary,firstEvaled,evaled
0,Fri Nov 26 12:52:37 EST 2021,true,tasks\LessThanEqualsEvaluator.java,nameNotInDictionary,secondEvaled,evaled
0,Fri Nov 26 12:52:37 EST 2021,true,tasks\LessThanEqualsEvaluator.java,nameNotInDictionary,expr,expr
0,Fri Nov 26 12:52:37 EST 2021,true,tasks\LessThanEqualsEvaluator.java,nestedIfDepth,2,1
0,Fri Nov 26 12:52:37 EST 2021,true,tasks\LessThanEqualsEvaluator.java,elseBranching,eval
0,Fri Nov 26 12:52:37 EST 2021,true,tasks\LessThanEqualsEvaluator.java,nestedIfDepth,3,1
0,Fri Nov 26 12:52:37 EST 2021,true,tasks\LessThanEqualsEvaluator.java,thenBranching,eval
0,Fri Nov 26 12:52:37 EST 2021,true,tasks\LessThanEqualsEvaluator.java,nestedIfDepth,4,1
0,Fri Nov 26 12:52:37 EST 2021,true,tasks\LessThanEqualsEvaluator.java,publicMethodsOverride,[]
0,Fri Nov 26 12:52:37 EST 2021,true,tasks\LessThanEqualsEvaluator.java,expectedInterface,main.lisp.evaluator.Evaluator,@LTEEvaluator
0,Fri Nov 26 12:52:37 EST 2021,true,tasks\LessThanEqualsEvaluator.java,missingSignature,.*:.*;.*->boolean,tasks.LessThanEqualsEvaluator:[@LTEEvaluator]
0,Fri Nov 26 12:52:37 EST 2021,true,tasks\LessThanEqualsEvaluator.java,expectedSignature,eval:main.lisp.parser.terms.SExpression;main.lisp.evaluator.Environment->main.lisp.parser.terms.SExpression,tasks.LessThanEqualsEvaluator:[@LTEEvaluator]
0,Fri Nov 26 12:52:37 EST 2021,true,tasks\LessThanEqualsEvaluator.java,expectedMethodCall,@GTEEvaluator+@GTEvaluator+@LTEEvaluator+@LTEvaluator!.*:.*->boolean,Some method (eval:main.lisp.parser.terms.SExpression;main.lisp.evaluator.Environment->SExpression),tasks.LessThanEqualsEvaluator:[@LTEEvaluator]
0,Fri Nov 26 12:52:37 EST 2021,true,tasks\LessThanEqualsEvaluator.java,expectedMethodCall,main.lisp.parser.terms.SExpression!eval:main.lisp.evaluator.Environment->SExpression,Some method (eval:main.lisp.parser.terms.SExpression;main.lisp.evaluator.Environment->SExpression),tasks.LessThanEqualsEvaluator:[@LTEEvaluator]
0,Fri Nov 26 12:52:37 EST 2021,true,tasks\LessThanEqualsEvaluator.java,expectedMethodCall,main.lisp.parser.terms.IntegerAtom!getValue:*->.*,Some method (eval:main.lisp.parser.terms.SExpression;main.lisp.evaluator.Environment->SExpression),tasks.LessThanEqualsEvaluator:[@LTEEvaluator]
0,Fri Nov 26 12:52:37 EST 2021,true,tasks\LessThanEqualsEvaluator.java,expectedMethodCall,main.lisp.parser.terms.SExpression!getTail:->SExpression,Some method (eval:main.lisp.parser.terms.SExpression;main.lisp.evaluator.Environment->SExpression),tasks.LessThanEqualsEvaluator:[@LTEEvaluator]
0,Fri Nov 26 12:52:37 EST 2021,true,tasks\LessThanEqualsEvaluator.java,expectedMethodCall,main.lisp.parser.terms.SExpression!getHead:->SExpression,Some method (eval:main.lisp.parser.terms.SExpression;main.lisp.evaluator.Environment->SExpression),tasks.LessThanEqualsEvaluator:[@LTEEvaluator]
